timestamp,machine_id,temperature_C,vibration_level,machine_runtime_hours,inventory_level_units,pending_orders,supplier_id,supplier_lead_time_days,supplier_quality_score,supplier_reliability_index,fuel_price_index,port_delay_days,market_demand_index,weather_disruption_score,risk_probability,risk_label
51:40.0,MCH_106,78.62704244,57.59037717,63.3931546,845,322,SUP_129,6.412122005,79.98090646,0.750276537,1.362560942,1.319667133,0.590708072,0.908404755,0.57062506,Medium
51:40.0,MCH_210,68.76254492,52.21757029,192.7351229,1106,590,SUP_131,4.201293773,72.36125211,0.824522499,1.41645636,0.0637405,0.699332544,3.364180818,0.166623692,Low
51:40.0,MCH_240,73.47081385,49.37332774,71.06005252,305,460,SUP_118,4.355928328,72.56333641,0.845988538,1.107718531,3.367438709,0.994318244,3.622471362,1,High
51:40.0,MCH_87,74.45363381,23.94510093,195.304814,720,168,SUP_132,6.947443589,72.69557215,0.77533286,1.155009129,0.426573486,0.477512546,4.888479914,0.412894101,Low
51:40.0,MCH_167,66.52663831,52.42938562,88.26319957,1200,310,SUP_149,2.02730093,93.74571171,0.956894911,0.904956551,1.942686104,0.513375513,2.940083306,0.707122383,Medium
51:40.0,MCH_55,72.93265183,46.74282266,176.0526197,900,200,SUP_124,3.924251714,83.47641859,0.743642416,1.242062884,4.3176781,0.681944918,2.458817391,1,High
51:40.0,MCH_138,68.57696583,27.15418987,153.4408696,549,131,SUP_138,5.926662163,76.55628954,0.819540067,1.459804528,0.739689027,0.788585166,0.66587684,0.345954834,Low
51:40.0,MCH_132,78.39388754,22.83294897,164.6466392,1225,220,SUP_134,2.291419986,93.78786449,0.984284714,1.215542661,2.884932453,0.794991083,1.319732574,0.909288026,High
51:40.0,MCH_225,73.61694433,31.64964951,124.2674955,348,563,SUP_107,5.382927396,90.68527759,0.714959837,1.317278726,3.245090546,0.609245257,2.247446579,1,High
51:40.0,MCH_199,75.37940674,27.11862167,121.9722493,439,446,SUP_136,3.883967727,82.80251523,0.854713131,1.223744972,3.701328997,0.444132582,3.182560278,1,High
51:40.0,MCH_54,63.83600791,59.58384782,73.97046827,406,209,SUP_131,5.265846613,75.70682353,0.940258926,1.428677491,0.48150129,0.420517544,1.277090711,0.210152838,Low
51:40.0,MCH_184,70.77133096,38.46078282,175.9167293,1416,133,SUP_129,6.620000511,83.33916181,0.77867336,1.348873614,3.45891805,0.492272147,4.503026308,1,High
51:40.0,MCH_99,79.87747881,21.86544118,167.1749757,690,325,SUP_108,4.233546005,76.23553643,0.897993824,1.491674225,1.648320775,0.728949509,3.18878052,0.690078103,Medium
51:40.0,MCH_67,68.41872635,44.79064403,161.7071813,1222,221,SUP_145,6.756452424,81.99742162,0.859235249,1.375724583,1.270371588,0.809890845,1.185841679,0.558773689,Medium
51:40.0,MCH_113,76.32569535,30.29066602,93.81526509,700,246,SUP_133,6.620144982,81.91099794,0.857566263,1.489018623,2.28501298,0.588026495,1.647714102,0.796761284,High
51:40.0,MCH_131,68.36892137,34.76298118,79.19262957,355,587,SUP_132,5.175231589,88.91758824,0.990001108,1.07843008,1.471090388,0.815298611,2.816915251,0.590669625,Medium
51:40.0,MCH_113,64.2243301,36.69522161,66.9060176,596,296,SUP_147,5.377693729,79.6008835,0.96646135,1.415075962,0.315025555,0.963031328,3.595655382,0.218520148,Low
51:40.0,MCH_100,71.05242178,49.28239475,64.51383746,376,160,SUP_107,3.458709934,91.44617273,0.886212245,0.934029663,4.890012793,0.659227992,4.1713994,1,High
51:40.0,MCH_120,74.81693742,48.73030011,58.44429431,769,495,SUP_132,4.77250275,83.50374247,0.972635477,1.253550214,0.172163491,0.993732434,9.179199376,0.297219916,Low
51:40.0,MCH_120,73.58755676,45.42668453,180.8698731,995,466,SUP_140,4.800519209,71.2033129,0.939968168,1.009150381,3.334216089,0.73643297,0.189730237,1,High
51:40.0,MCH_231,70.43141213,30.3211801,128.1727462,310,231,SUP_133,5.393798092,91.61445803,0.907852798,1.085010265,0.027688193,0.829431001,2.610303609,0.134943906,Low
51:40.0,MCH_129,71.36433644,46.2914529,107.8748114,1336,556,SUP_127,2.04736683,91.16049044,0.790362876,0.939061151,1.801691074,0.665135187,5.389538826,0.827488562,High
51:40.0,MCH_110,70.16021471,47.0744571,53.30607424,1223,444,SUP_127,6.328332245,71.424686,0.788742356,1.199555119,0.419094152,0.836816895,5.871537832,0.38778398,Low
51:40.0,MCH_225,71.78747004,32.54387082,94.14534922,1454,596,SUP_135,2.119475554,94.06546278,0.937987944,1.201371071,1.114819235,0.512191637,5.592739299,0.487644381,Low
51:40.0,MCH_58,74.57085618,32.655486,147.4097758,556,231,SUP_112,3.985404115,73.79811016,0.899927106,1.37314915,1.864367515,0.431375257,0.195180034,0.683161541,Medium
51:40.0,MCH_163,71.43963435,26.41965177,156.4079376,412,122,SUP_104,5.386001494,79.96829843,0.842033626,1.370299489,1.779107902,0.92271019,3.16637897,0.754188817,High
51:40.0,MCH_126,68.93670437,46.89074752,89.28530992,1064,369,SUP_130,4.708980529,76.91380616,0.833454287,1.413037194,1.09205901,0.47194137,4.042617645,0.541434925,Medium
51:40.0,MCH_103,73.48141038,33.33623763,102.9475091,720,140,SUP_126,4.670567076,88.71441592,0.811059076,1.411327979,0.999369961,0.662501409,5.983673951,0.582167367,Medium
51:40.0,MCH_61,73.94903603,21.90598598,143.3473435,547,214,SUP_143,5.538028784,86.18287084,0.785826465,1.162269198,1.022799963,0.615367574,2.103384816,0.500319907,Medium
51:40.0,MCH_248,78.84962388,37.38103431,141.0347477,1278,239,SUP_110,5.567033834,82.65886029,0.707088959,1.333043377,4.908541579,0.55564553,1.487196251,1,High
51:40.0,MCH_93,71.28990308,22.46643757,173.9909411,1032,214,SUP_121,4.465419902,86.7484227,0.767013706,1.2492246,1.713996718,0.947230591,9.713250952,0.806729969,High
51:40.0,MCH_115,67.95299554,57.68692185,58.09280152,1358,331,SUP_133,3.640286425,84.94922057,0.897850622,1.482985079,1.285005957,0.585788348,8.809701589,0.695383117,Medium
51:40.0,MCH_51,56.29480123,47.77832967,189.968596,827,518,SUP_123,2.716927512,91.47105601,0.881404307,1.09783759,0.127463028,0.77793023,9.375804879,0.36641543,Low
51:40.0,MCH_167,76.6956326,47.49420193,168.4171178,1308,282,SUP_150,3.664267799,78.70882107,0.894642295,1.13258303,4.718007463,0.996022346,9.956296639,1,High
51:40.0,MCH_195,71.66609253,41.20354546,84.07913874,312,501,SUP_116,5.703112689,90.00050706,0.744309109,1.192471499,0.038827121,0.929597559,4.546414314,0.240568143,Low
51:40.0,MCH_117,73.71480499,42.6387427,51.9487312,1298,200,SUP_143,6.959085994,85.54434238,0.922965167,1.354605437,4.158466873,0.630474197,4.141278524,1,High
51:40.0,MCH_222,62.00174006,39.30091001,133.210783,453,529,SUP_150,5.433523575,94.15476177,0.853490262,1.346204677,1.879873244,0.740051288,6.452632416,0.757113307,High
51:40.0,MCH_101,68.54919938,27.4793662,113.2173795,468,245,SUP_116,3.918870974,83.82532822,0.805859113,1.13650508,0.416129242,0.831900112,4.719564866,0.313963369,Low
51:40.0,MCH_157,81.95644645,59.76943241,142.0997899,364,169,SUP_132,5.598461742,75.75657291,0.809958671,1.333569982,3.046882176,0.717031704,1.088708642,1,High
51:40.0,MCH_225,75.05930345,57.37838811,117.6684701,782,158,SUP_142,6.674638548,83.45579818,0.801435717,1.408925499,1.845083926,0.919452286,7.793104759,0.881223061,High
51:40.0,MCH_223,68.87814046,42.32299312,60.87959461,742,270,SUP_106,2.42028228,74.41608061,0.75725615,1.256818573,2.580117802,0.546493786,2.870080654,0.94599057,High
51:40.0,MCH_221,77.60601606,40.64630608,152.0529731,426,241,SUP_144,4.422752225,78.25575641,0.716363425,1.090141595,2.737518292,0.64350511,7.411123653,1,High
51:40.0,MCH_102,70.39476473,42.50068039,195.6432758,1043,584,SUP_131,5.322027801,90.8508733,0.761590135,1.457120308,1.214332675,0.786429285,3.653649251,0.550204004,Medium
51:40.0,MCH_122,69.13595255,51.93513044,153.3789723,1480,163,SUP_102,3.158021766,87.17573897,0.765938469,1.488115176,1.339210033,0.63609757,2.289398494,0.614662684,Medium
51:40.0,MCH_236,69.26182744,46.76369285,68.41722343,658,371,SUP_134,3.242536149,79.14941493,0.873459965,1.413471807,0.080884202,0.427129716,8.306430958,0.273751853,Low
51:40.0,MCH_56,76.90454276,56.84588784,189.016289,795,358,SUP_106,2.562988772,85.3980712,0.747355647,1.231711442,2.684782145,0.687204945,4.507139974,1,High
51:40.0,MCH_185,60.60354487,46.0094049,92.67315608,1383,240,SUP_105,2.053000097,82.4341254,0.856051923,0.934905591,3.241372964,0.932214266,1.307710519,1,High
51:40.0,MCH_178,63.55757217,24.35157372,183.7309563,1117,443,SUP_116,5.940770443,94.68350628,0.724110217,1.049387228,3.240193817,0.453599484,6.733119109,1,High
51:40.0,MCH_194,74.77749861,39.97265874,88.17629402,912,408,SUP_143,3.068232941,85.18904706,0.852238856,1.458517086,0.194328931,0.596168678,1.938699531,0.193778035,Low
51:40.0,MCH_192,60.61014266,24.37104808,155.3689472,1285,517,SUP_142,3.563830039,70.6454198,0.786581704,0.907346086,1.20595608,0.96332664,0.006277139,0.457603427,Low
51:40.0,MCH_206,72.7514438,44.51694726,85.43657079,967,121,SUP_119,2.517625338,91.47830685,0.865640463,1.345103493,0.905457219,0.626686664,3.107795278,0.389353923,Low
51:40.0,MCH_241,63.74789815,27.61700636,80.3880001,897,151,SUP_123,2.629349688,86.06155545,0.991805175,1.322911698,3.016612973,0.675351359,1.065694844,0.984134196,High
51:40.0,MCH_245,72.65104445,34.83394648,174.5986648,1259,407,SUP_134,5.689557971,77.11662624,0.758176045,1.208090351,2.063507812,0.654559121,0.757306319,0.773662504,High
51:40.0,MCH_218,73.21819378,26.00978619,148.0910705,1188,151,SUP_124,5.304354568,77.75881649,0.87767889,1.013376432,2.921563871,0.794322319,4.445015477,1,High
51:40.0,MCH_107,71.56919492,52.17525842,148.5834372,563,319,SUP_100,5.848999466,85.53332557,0.95001594,1.134879885,1.857440041,0.981126474,5.967777927,0.713017308,Medium
51:40.0,MCH_163,64.31755098,56.20879719,63.36404365,1167,219,SUP_125,2.18538542,93.77131256,0.778679204,1.040748997,3.638130564,0.797259424,1.758494505,1,High
51:40.0,MCH_119,68.14672905,23.1301598,122.5118888,1071,466,SUP_108,2.172654649,71.5890475,0.8384757,1.210234715,1.577002072,0.988513767,0.636399506,0.579341961,Medium
51:40.0,MCH_206,71.66638432,42.07347583,170.9563023,982,173,SUP_111,2.540411263,78.54116207,0.897106105,1.249778964,2.018702166,0.665342527,6.655730964,0.797605854,High
51:40.0,MCH_212,63.96602109,47.38733369,198.8095735,1332,404,SUP_146,5.211098271,72.07088088,0.831965568,1.499446334,0.09810152,0.990562811,8.159058769,0.359573074,Low
51:40.0,MCH_169,71.74555666,40.57983827,117.3208818,550,482,SUP_115,4.051925173,75.85461457,0.843219977,1.182644758,0.794728599,0.735323061,3.21441152,0.390595197,Low
51:40.0,MCH_149,67.65727029,56.74838249,111.8253394,354,387,SUP_115,3.90780291,94.83927077,0.823792583,0.921756665,1.030566008,0.662662268,9.913140507,0.630832832,Medium
51:40.0,MCH_229,72.28868667,25.32503935,162.0563404,510,259,SUP_136,2.737738076,90.96194638,0.730613879,1.357438233,1.727951924,0.688228871,7.71438154,0.807643233,High
51:40.0,MCH_108,68.0690241,21.91736881,179.837492,1357,247,SUP_109,4.603900983,85.66823069,0.943246331,0.96722595,4.469054867,0.817165729,2.971731916,1,High
51:40.0,MCH_173,72.89367288,55.40280307,107.6669756,1426,306,SUP_126,3.994356774,71.61273725,0.913453785,1.128090845,2.752235679,0.726054249,7.810638881,1,High
51:40.0,MCH_110,66.14902381,34.83171963,82.8565137,961,374,SUP_103,4.537518647,89.41366367,0.970430139,1.484785815,4.657215953,0.679926793,8.392595849,1,High
51:40.0,MCH_92,69.28603609,57.69672639,86.96112866,315,266,SUP_148,4.482575758,88.57529669,0.724502126,1.187503807,3.372801083,0.803372945,1.076023088,1,High
51:40.0,MCH_160,77.0683576,45.64542462,118.8690838,945,440,SUP_106,3.086595599,76.08083529,0.765698704,1.286730808,0.091264886,0.723595771,8.333005955,0.370851946,Low
51:40.0,MCH_108,75.68938604,33.42773206,134.1540656,469,262,SUP_146,6.567467005,77.41389597,0.770487483,1.491973377,3.204261958,0.60419763,4.715792292,1,High
51:40.0,MCH_200,66.07147361,51.08088366,103.8659408,736,280,SUP_121,4.447786257,81.98361216,0.999407937,1.410360065,2.118165931,0.627506173,4.30787871,0.775565564,High
51:40.0,MCH_198,72.22107053,29.8477065,148.9544549,1110,223,SUP_120,6.401030856,82.52934675,0.940881859,1.492648668,2.193950015,0.655523181,2.125971985,0.785082044,High
51:40.0,MCH_173,65.85545163,20.04358398,70.62591526,1083,534,SUP_122,5.906660503,91.74399367,0.813893574,1.186844547,1.501626432,0.979909598,3.905058923,0.658702568,Medium
51:40.0,MCH_92,71.03336352,50.3752579,184.9056328,439,118,SUP_108,3.391482634,87.18302152,0.811850855,1.168364415,4.713488385,0.737652345,9.327880938,1,High
51:40.0,MCH_56,69.85860813,33.40860113,95.00403327,1182,268,SUP_120,5.118536541,70.73359081,0.815311328,1.147555908,2.158351532,0.718685247,6.27488207,0.858725396,High
51:40.0,MCH_76,70.02562757,36.30534761,150.0441518,797,382,SUP_127,3.275841921,76.99575825,0.871635664,1.154249664,1.73923655,0.976286156,8.176607028,0.831023198,High
51:40.0,MCH_95,63.23640996,55.72855521,135.1597879,595,427,SUP_124,4.73380417,90.1451427,0.81333974,1.453254355,4.07663693,0.979653945,5.638149938,1,High
51:40.0,MCH_241,74.72094316,58.0213828,130.2081093,333,250,SUP_145,5.441010342,86.19729219,0.702846132,1.430170648,4.671302726,0.855461975,8.520681684,1,High
51:40.0,MCH_228,70.33140145,24.88136825,158.9972665,1361,461,SUP_126,6.078868268,84.93689996,0.706158195,1.408285975,4.972300023,0.78077621,1.5097414,1,High
51:40.0,MCH_57,79.56185406,26.28040529,59.58591838,445,311,SUP_126,6.696669789,90.25084062,0.938849016,1.484136602,1.520525553,0.931138059,0.880986397,0.507611459,Medium
51:40.0,MCH_222,65.22041822,20.2908736,74.08876354,884,120,SUP_108,6.54681107,74.45255067,0.986166566,0.928471458,0.184462219,0.623430824,2.215408173,0.180546032,Low
51:40.0,MCH_219,60.54985775,37.87504003,172.8749466,1188,557,SUP_116,6.949528342,90.24910334,0.711124478,1.355341221,2.379756367,0.644928139,4.954106326,0.966054411,High
51:40.0,MCH_142,65.62293093,36.08404086,54.46122973,990,276,SUP_132,6.157878861,90.62850682,0.848309177,1.215562397,1.691145865,0.851776818,9.025915991,0.763426939,High
51:40.0,MCH_220,65.34144652,25.22378295,120.4428878,1461,236,SUP_147,2.715569109,75.67804111,0.819306058,1.46230613,4.036142684,0.459536074,2.560909249,1,High
51:40.0,MCH_142,72.86252316,23.18939237,171.9402428,694,543,SUP_127,3.014748905,73.55651306,0.886672663,0.958706757,3.40911664,0.609611608,8.559163562,1,High
51:40.0,MCH_164,75.9723266,43.56731904,193.940164,1112,574,SUP_100,2.879201835,70.57872671,0.882284111,1.219179688,1.686201249,0.615941818,4.77985968,0.660978729,Medium
51:40.0,MCH_114,69.22663597,39.33053319,165.5906631,1264,338,SUP_126,6.224984086,76.1541374,0.912799608,1.18107059,4.226340124,0.473453639,1.884104633,1,High
51:40.0,MCH_75,63.04397038,23.84577376,175.6469397,1083,223,SUP_126,6.2271235,88.64386757,0.845877474,1.095414675,0.235615461,0.922518942,1.029768894,0.242696985,Low
51:40.0,MCH_113,73.94215866,56.15017903,77.1069461,624,517,SUP_118,2.667588052,80.89992153,0.880875464,1.353598959,1.867056733,0.524444551,0.992064903,0.643856746,Medium
51:40.0,MCH_230,67.73849536,30.43750843,135.760537,1414,237,SUP_140,5.152717361,83.64625332,0.976668343,1.043023888,1.007345702,0.66217066,0.145936928,0.350267535,Low
51:40.0,MCH_53,68.97932909,58.76913387,130.0900176,1358,379,SUP_122,3.980665368,93.20315523,0.718283053,1.16443142,4.437730738,0.535510945,7.796617366,1,High
51:40.0,MCH_81,70.31381409,30.91313381,77.36751593,1034,533,SUP_103,4.312020503,85.46627112,0.977188316,1.465254578,4.215346967,0.743224628,2.44251298,1,High
51:40.0,MCH_92,72.16217998,45.54642075,120.0486047,1120,173,SUP_111,6.534977153,76.25463984,0.961845576,1.451490799,0.097182195,0.605303346,2.425098679,0.124908989,Low
51:40.0,MCH_63,77.17208719,29.64589546,115.5105997,423,568,SUP_103,3.85780597,70.29323586,0.848505359,1.247897193,0.728527186,0.801925991,8.778903697,0.554117078,Medium
51:40.0,MCH_99,68.60935046,21.54328969,106.2929731,524,349,SUP_107,2.74685805,89.41371876,0.946452382,1.018712141,2.351562909,0.658828991,6.940204569,0.905221812,High
51:40.0,MCH_231,63.30425311,28.70248375,57.45996768,1429,502,SUP_108,3.772926149,78.08085315,0.763224785,1.289532921,1.91083114,0.551999082,1.611940262,0.777431816,High
51:40.0,MCH_68,74.68957861,59.34451345,171.3055953,809,229,SUP_128,6.13541543,73.09448074,0.961438933,1.116473203,1.207300663,0.842640489,3.39110591,0.537590988,Medium
51:40.0,MCH_169,72.78515647,59.15443718,181.0414099,300,282,SUP_128,2.173965162,73.20460985,0.951228891,0.901808112,4.143793821,0.52424001,4.722323919,1,High
51:40.0,MCH_138,66.37025892,45.11075776,110.4102021,803,139,SUP_107,4.965651364,89.85809895,0.951447623,1.464603366,1.351270487,0.706437219,7.228688943,0.592256303,Medium
51:40.0,MCH_181,67.26780951,44.12576064,125.6314683,773,190,SUP_139,3.738380044,80.23134074,0.704849248,1.14982643,4.877352696,0.92543859,0.919324535,1,High
51:40.0,MCH_211,65.34690297,32.38882303,166.9175164,926,155,SUP_101,2.80028656,83.97381996,0.820889325,1.129367915,1.648732751,0.652467632,9.110189572,0.762404786,High
51:40.0,MCH_210,74.57240624,49.53054546,137.5616313,1223,413,SUP_144,5.534205836,75.50259778,0.893548882,1.184843388,3.878043968,0.905711987,2.318000833,1,High
51:40.0,MCH_177,64.77717401,38.82299292,99.02529074,1468,198,SUP_118,5.083553405,89.30963073,0.773882718,1.034169748,3.70737209,0.902086253,2.997043809,1,High
51:40.0,MCH_161,67.41976632,27.66796519,82.16689768,893,456,SUP_137,6.980144353,85.04504162,0.870827844,1.074709791,0.224004711,0.880670455,9.827692649,0.319391293,Low
51:40.0,MCH_117,76.03185433,31.47568662,55.36367513,1177,532,SUP_123,3.039807351,82.53159335,0.848314874,1.299532111,3.75076699,0.561518685,9.795069753,1,High
51:40.0,MCH_78,75.31777611,26.98472241,143.8366998,498,514,SUP_123,2.727886721,70.66531914,0.966794039,1.228042613,2.64418638,0.424650554,8.720986336,0.983818544,High
51:40.0,MCH_152,61.64132945,34.66614852,191.7974556,1268,212,SUP_134,2.325102879,73.7288594,0.912804608,1.272368126,1.068544753,0.932609942,0.757179748,0.452174994,Low
51:40.0,MCH_179,78.83589306,49.26657398,170.714732,564,533,SUP_110,2.663696038,70.81363274,0.934983287,0.93472867,2.483500623,0.562701864,4.25598604,0.876002533,High
51:40.0,MCH_69,75.97734951,24.31362577,155.6007602,721,520,SUP_145,2.204882304,71.28312405,0.932881155,1.49194898,4.051006265,0.849996634,6.17386108,1,High
51:40.0,MCH_106,64.19414037,23.39458347,111.9336699,1168,385,SUP_133,6.525431396,84.73739572,0.852658441,0.967223325,0.718770108,0.612858043,0.03086688,0.368719627,Low
51:40.0,MCH_130,56.02481318,20.62439218,128.4439865,439,332,SUP_146,6.710756804,74.69299598,0.8014046,0.995811055,2.008768752,0.975983845,9.926466418,0.952786665,High
51:40.0,MCH_213,68.52422451,34.51464773,82.70113068,751,348,SUP_120,5.246001773,84.43653369,0.915739231,1.464283516,4.570637225,0.923200371,8.252117504,1,High
51:40.0,MCH_169,72.56869558,57.61133585,81.20141504,795,547,SUP_145,2.558950104,73.2315162,0.894887013,1.183846524,0.777639738,0.449151204,9.920865399,0.479511867,Low
51:40.0,MCH_143,72.35221321,56.28065808,135.4038266,330,263,SUP_150,4.722129374,92.97341802,0.815543592,0.937631783,4.074440421,0.614598962,4.367232901,1,High
51:40.0,MCH_170,66.63119479,50.85006925,68.04773024,623,559,SUP_127,4.922028359,76.73275725,0.807780805,0.979226743,1.567560977,0.715738163,2.473445303,0.602559256,Medium
51:40.0,MCH_213,68.61928314,53.59699445,140.9315258,1327,462,SUP_130,2.744144885,89.11332666,0.984320748,1.176565844,0.584637934,0.876498642,5.962810678,0.384838145,Low
51:40.0,MCH_115,71.15073649,34.77810588,106.1191839,1457,181,SUP_130,3.942053375,88.63945463,0.887688452,1.330914272,1.009972142,0.85729579,7.922796709,0.560623921,Medium
51:40.0,MCH_176,70.63852946,44.42148185,88.77448938,1006,102,SUP_139,4.651479871,76.84216792,0.846801991,1.344902679,2.412593143,0.562331612,4.779945395,0.954825985,High
51:40.0,MCH_235,75.45590048,50.94111102,70.23789999,1356,483,SUP_111,2.779069903,91.81659585,0.745449871,1.002685099,4.255593568,0.458241356,1.245296978,1,High
51:40.0,MCH_163,61.07303207,55.60587495,116.8077365,520,114,SUP_150,4.583383624,90.1112151,0.984942883,1.250909586,3.189632468,0.736097307,2.036201004,1,High
51:40.0,MCH_62,75.16437724,56.36809539,111.8856265,1405,171,SUP_136,5.78103362,76.46465483,0.876031635,1.260289451,0.564131272,0.627162773,0.068433154,0.250551808,Low
51:40.0,MCH_130,70.75459848,38.35954107,139.3700175,529,121,SUP_106,5.681803388,79.0111155,0.821839613,1.189859275,3.053780917,0.79815837,4.119243251,1,High
51:40.0,MCH_121,69.53960921,43.60339845,171.7912021,521,454,SUP_129,3.406136085,78.46790452,0.893756487,1.41610124,0.794823809,0.406496759,3.231281449,0.40983983,Low
51:40.0,MCH_58,66.62776275,26.5238851,158.2949587,1026,463,SUP_114,2.178107747,78.63714159,0.895700222,1.052900341,4.766938752,0.628373488,5.790510435,1,High
51:40.0,MCH_115,72.63590201,28.42637044,109.6871117,808,184,SUP_114,3.384236306,82.23929976,0.931530217,1.417072266,4.275192027,0.427983867,0.327376356,1,High
51:40.0,MCH_104,72.21972589,21.128437,81.87070163,1422,359,SUP_116,6.673450455,73.90828328,0.803650657,1.492790253,3.913708388,0.858061959,6.883852998,1,High
51:40.0,MCH_70,65.68303013,55.81831881,185.8963036,379,274,SUP_136,2.040026621,82.01126932,0.769146897,1.101518879,0.562173142,0.545155482,0.492291388,0.342960861,Low
51:40.0,MCH_79,69.22341583,30.99236335,62.14827319,590,288,SUP_131,4.615003102,75.68541461,0.977697907,0.986395597,3.950156091,0.895192404,0.313292435,1,High
51:40.0,MCH_250,68.82449572,42.83600141,181.1963245,795,445,SUP_143,3.114480421,83.55955637,0.81826246,1.312230568,0.739924493,0.588438204,4.330825269,0.431511912,Low
51:40.0,MCH_158,65.71398373,21.50602144,129.0439031,512,487,SUP_114,2.683608654,90.02334698,0.743298008,1.301409,0.514463884,0.601926378,9.297530742,0.477220956,Low
51:40.0,MCH_109,75.43885758,55.78375565,180.6947373,673,584,SUP_142,4.107479397,73.80540217,0.734404618,1.380653154,4.740729271,0.876777096,7.284985323,1,High
51:40.0,MCH_95,62.02900859,52.79732033,144.0794991,1382,458,SUP_103,2.437670535,85.8419788,0.72772063,1.042979598,0.945161638,0.897893159,9.242084918,0.656432688,Medium
51:40.0,MCH_211,74.25365913,57.49821951,140.5472778,908,530,SUP_139,5.498788326,71.97618358,0.863913579,1.299544043,0.032335501,0.794531538,4.501792671,0.190091724,Low
51:40.0,MCH_89,70.1007349,45.22957836,150.1346009,1419,364,SUP_111,3.513154032,92.28173087,0.895461504,1.11416653,0.575443993,0.465448428,7.492056475,0.390238368,Low
51:40.0,MCH_50,73.28885776,54.72368075,119.7146454,629,539,SUP_106,3.795943495,84.76487041,0.795710803,1.293628187,2.765103181,0.916094938,3.600254177,1,High
51:40.0,MCH_192,70.37337767,59.79019262,197.4872131,1045,342,SUP_103,3.563105853,84.73113023,0.987808138,1.325190283,2.957391268,0.919756296,6.904904344,1,High
51:40.0,MCH_54,61.50162819,33.81196792,166.7199724,383,432,SUP_102,2.995926107,78.76522431,0.818060219,1.446695666,1.233677155,0.628237461,7.725177371,0.644461767,Medium
51:40.0,MCH_77,74.13379522,35.65644037,86.9484865,1332,516,SUP_134,6.5775739,84.47989576,0.877639458,1.415635042,4.370914474,0.690298719,2.20211413,1,High
51:40.0,MCH_114,70.38891478,45.07408237,89.58858017,1148,566,SUP_130,2.657966927,87.21720382,0.763715217,1.073392704,0.753948042,0.696864021,5.974226208,0.489778184,Low
51:40.0,MCH_129,68.72743851,41.35190278,58.10061234,1010,121,SUP_148,3.218625366,90.98087682,0.810597711,0.988449852,3.380707247,0.790903536,1.04578469,1,High
51:40.0,MCH_64,72.63825136,46.02644189,98.1606495,418,587,SUP_107,4.501161152,70.04510997,0.779837007,1.107072346,0.880870779,0.880321671,8.054802687,0.530300672,Medium
51:40.0,MCH_117,63.85312008,56.89774843,55.80956756,793,202,SUP_114,2.045920356,86.26754427,0.826100027,0.996540344,1.183406315,0.815286131,1.914060092,0.506509534,Medium
51:40.0,MCH_100,65.52764552,37.66563416,104.9260183,713,206,SUP_124,5.756079776,74.82563301,0.726847689,1.194529336,1.172857035,0.776635095,7.418731676,0.706258902,Medium
51:40.0,MCH_232,73.54564665,41.84759777,126.8412364,1224,332,SUP_145,3.79697934,90.23841473,0.962671665,0.939963189,4.134644962,0.771963679,3.357147712,1,High
51:40.0,MCH_89,66.60742639,50.8370358,102.0761895,358,275,SUP_143,3.702250347,90.65646782,0.947755957,0.965677482,1.081239463,0.47751471,6.338922207,0.490912174,Low
51:40.0,MCH_66,74.2247047,51.98098228,111.1088135,333,441,SUP_150,2.730110559,83.54284774,0.86880307,1.180113854,0.029997835,0.665172744,8.042202951,0.229352389,Low
51:40.0,MCH_183,64.64602855,40.29668063,101.2481544,505,349,SUP_133,6.046102665,80.25984721,0.970138781,1.072519072,1.772893588,0.416071131,9.340277727,0.791725075,High
51:40.0,MCH_248,71.8931489,20.48310439,172.5750934,1401,356,SUP_102,4.222663604,73.44771167,0.734786489,1.013725762,4.592970471,0.584517938,5.026726542,1,High
51:40.0,MCH_93,65.08704273,25.06990381,155.8271552,1498,247,SUP_130,5.500812459,75.81093347,0.937425162,1.161774534,1.952895309,0.848578481,7.123158596,0.755231143,High
51:40.0,MCH_135,76.69837704,27.58463634,70.00630818,1447,263,SUP_105,4.707665254,87.63781385,0.855877256,1.032787366,4.737780203,0.526612637,6.619055079,1,High
51:40.0,MCH_118,65.44353797,52.64296855,75.63469016,1225,147,SUP_133,2.135454329,86.76164426,0.719130708,1.382658987,1.761344869,0.682610852,4.348653247,0.805483938,High
51:40.0,MCH_132,69.01773339,21.69899792,53.82481396,468,410,SUP_146,6.481068771,75.22142147,0.751178981,1.135769178,2.099595457,0.467668219,7.496077615,0.969632582,High
51:40.0,MCH_76,70.89898186,32.66883616,91.68737152,1356,563,SUP_138,4.103109422,80.75424525,0.846603526,1.181104528,0.74425972,0.783635009,7.049362488,0.473163246,Low
51:40.0,MCH_103,63.60971782,54.75204353,55.9600846,434,496,SUP_142,2.766572691,70.22329434,0.700927858,1.300733862,1.821364551,0.539464316,9.31521188,0.884580301,High
51:40.0,MCH_154,72.11270506,43.8697919,73.29701432,815,232,SUP_100,3.326976397,72.9000895,0.948603457,1.309045718,2.970672711,0.939068249,5.374913947,1,High
51:40.0,MCH_109,74.16779312,32.63025171,93.39546567,604,499,SUP_144,6.917219353,78.52723695,0.935016436,0.902081403,3.227780471,0.492077333,4.723028324,1,High
51:40.0,MCH_135,66.27948401,55.89852894,134.1786836,627,300,SUP_148,5.477306086,88.05276796,0.853643128,0.930871586,4.836020454,0.725325048,1.21964057,1,High
